SITE CODE= 47254è„âzésíÜÉmñì            ,37.4962,137.2705, 15.86,7.6,45292.6738723, 15.25, 26.04
 LAT.=   37.1063
 LON.=  138.1601
 SAMPLING RATE= 100Hz
 UNIT  = gal(cm/s/s)
INITIAL TIME = 2024 01 01 16 09 10
 NS,EW,UD
-0.007,-0.002,0.008
-0.008,-0.002,0.007
-0.009,-0.001,0.008
-0.010,-0.000,0.008
-0.011,0.001,0.008
-0.011,0.001,0.008
-0.012,0.003,0.009
-0.012,0.005,0.009
-0.014,0.007,0.009
-0.014,0.009,0.008
-0.014,0.009,0.007
-0.014,0.009,0.007
-0.015,0.009,0.008
-0.016,0.010,0.008
-0.015,0.010,0.008
-0.014,0.010,0.007
-0.012,0.009,0.007
-0.011,0.009,0.007
-0.010,0.008,0.007
-0.009,0.007,0.007
-0.008,0.005,0.007
-0.007,0.003,0.007
-0.007,0.001,0.007
-0.007,-0.001,0.008
-0.008,-0.001,0.009
-0.008,-0.001,0.010
-0.008,-0.000,0.010
-0.007,-0.000,0.009
-0.008,-0.001,0.009
-0.009,-0.001,0.009
-0.010,0.000,0.009
-0.010,0.001,0.009
-0.010,0.001,0.009
-0.010,0.001,0.010
-0.010,0.001,0.012
-0.009,0.003,0.014
-0.007,0.005,0.014
-0.007,0.006,0.013
-0.007,0.006,0.012
-0.008,0.007,0.012
-0.008,0.008,0.013
-0.009,0.009,0.014
-0.009,0.008,0.014
-0.009,0.007,0.014
-0.009,0.006,0.014
-0.008,0.005,0.014
-0.007,0.005,0.013
-0.006,0.005,0.012
-0.006,0.005,0.011
-0.006,0.005,0.011
-0.005,0.005,0.011
-0.005,0.005,0.010
-0.004,0.007,0.010
-0.005,0.008,0.011
-0.005,0.007,0.012
-0.005,0.005,0.012
-0.003,0.004,0.012
-0.002,0.003,0.010
-0.002,0.002,0.010
-0.003,0.001,0.009
-0.003,-0.001,0.009
-0.005,-0.001,0.009
-0.006,-0.001,0.009
-0.007,-0.001,0.008
-0.008,-0.001,0.007
-0.009,-0.001,0.007
-0.010,-0.001,0.007
-0.010,-0.000,0.007
-0.010,-0.001,0.007
-0.010,-0.001,0.006
-0.011,-0.001,0.005
-0.010,-0.001,0.006
-0.008,0.000,0.007
-0.006,0.000,0.007
-0.007,-0.000,0.007
-0.010,-0.001,0.005
-0.012,-0.000,0.004
-0.012,0.000,0.004
-0.012,0.000,0.005
-0.012,-0.001,0.007
-0.011,-0.001,0.006
-0.010,-0.002,0.005
-0.009,-0.003,0.004
-0.008,-0.003,0.005
-0.007,-0.003,0.006
-0.005,-0.002,0.006
-0.004,-0.002,0.005
-0.004,-0.003,0.005
-0.004,-0.003,0.006
-0.003,-0.003,0.007
-0.003,-0.003,0.006
-0.001,-0.004,0.005
-0.001,-0.006,0.004
-0.000,-0.008,0.003
0.000,-0.009,0.003
0.000,-0.009,0.002
0.000,-0.008,0.002
-0.001,-0.007,0.003
-0.003,-0.006,0.003
-0.004,-0.006,0.003
-0.005,-0.007,0.003
-0.005,-0.008,0.001
-0.005,-0.008,0.000
-0.005,-0.008,-0.000
-0.005,-0.007,-0.001
-0.005,-0.008,-0.002
-0.005,-0.009,-0.003
-0.005,-0.011,-0.003
-0.005,-0.011,-0.004
-0.007,-0.010,-0.005
-0.008,-0.009,-0.006
-0.010,-0.007,-0.005
-0.012,-0.006,-0.004
-0.012,-0.003,-0.003
-0.012,-0.001,-0.003
-0.012,0.001,-0.003
-0.012,0.002,-0.003
-0.011,0.003,-0.003
-0.011,0.003,-0.004
-0.011,0.003,-0.005
-0.012,0.001,-0.006
-0.014,0.001,-0.007
-0.015,0.002,-0.007
-0.015,0.002,-0.008
-0.015,0.001,-0.008
-0.016,0.000,-0.007
-0.016,-0.000,-0.007
-0.015,0.000,-0.007
-0.016,0.000,-0.008
-0.016,0.000,-0.007
-0.017,0.001,-0.006
-0.017,0.002,-0.006
-0.017,0.003,-0.007
-0.017,0.003,-0.008
-0.018,0.003,-0.009
-0.018,0.003,-0.009
-0.018,0.002,-0.009
-0.017,0.001,-0.007
-0.016,0.001,-0.006
-0.016,0.001,-0.006
-0.014,0.000,-0.006
-0.014,-0.000,-0.007
-0.013,-0.001,-0.006
-0.012,-0.002,-0.006
-0.009,-0.003,-0.005
-0.007,-0.005,-0.005
-0.005,-0.005,-0.005
-0.004,-0.004,-0.004
-0.004,-0.003,-0.005
-0.003,-0.003,-0.005
-0.003,-0.004,-0.005
-0.003,-0.004,-0.004
-0.002,-0.002,-0.003
-0.001,-0.000,-0.004
0.000,0.002,-0.005
-0.000,0.003,-0.005
-0.001,0.004,-0.004
-0.002,0.004,-0.003
-0.000,0.004,-0.002
0.001,0.004,-0.001
0.002,0.004,-0.001
0.003,0.004,-0.000
0.002,0.004,-0.000
0.002,0.004,-0.001
0.003,0.002,-0.001
0.002,-0.000,-0.001
0.001,-0.001,-0.002
-0.001,-0.002,-0.002
-0.002,-0.003,-0.001
-0.003,-0.005,-0.001
-0.004,-0.005,-0.000
-0.006,-0.005,-0.001
-0.008,-0.003,-0.003
-0.010,-0.003,-0.004
-0.012,-0.004,-0.004
-0.013,-0.005,-0.003
-0.014,-0.004,-0.003
-0.014,-0.004,-0.003
-0.014,-0.005,-0.003
-0.013,-0.007,-0.002
-0.013,-0.007,-0.001
-0.013,-0.005,-0.001
-0.014,-0.005,-0.001
-0.014,-0.005,-0.001
-0.014,-0.005,-0.001
-0.013,-0.005,-0.001
-0.012,-0.005,-0.001
-0.012,-0.005,-0.001
-0.013,-0.006,-0.001
-0.014,-0.006,-0.000
-0.013,-0.005,0.000
-0.011,-0.004,0.000
-0.010,-0.003,0.001
-0.009,-0.002,0.001
-0.010,-0.002,0.000
-0.010,-0.002,0.000
-0.008,-0.003,0.000
-0.006,-0.004,0.001
-0.005,-0.006,0.002
-0.004,-0.007,0.003
-0.003,-0.007,0.002
-0.003,-0.005,0.003
-0.003,-0.005,0.003
-0.003,-0.004,0.002
-0.002,-0.004,0.001
-0.001,-0.004,0.000
-0.002,-0.004,0.000
-0.003,-0.003,0.000
-0.004,-0.003,0.000
-0.004,-0.003,0.000
-0.004,-0.002,0.001
-0.003,-0.002,0.001
-0.003,-0.002,0.001
-0.003,-0.003,0.001
-0.002,-0.003,-0.000
-0.001,-0.004,-0.001
-0.002,-0.004,-0.001
-0.002,-0.004,-0.000
-0.001,-0.004,0.000
-0.000,-0.005,0.000
0.000,-0.007,-0.000
0.001,-0.009,-0.001
0.001,-0.011,-0.002
0.002,-0.011,-0.002
0.003,-0.012,-0.002
0.003,-0.012,-0.002
0.004,-0.012,-0.001
0.004,-0.010,-0.000
0.004,-0.010,0.001
0.004,-0.010,0.001
0.004,-0.010,0.002
0.003,-0.011,0.001
0.004,-0.012,0.001
0.004,-0.013,0.000
0.003,-0.013,0.000
0.003,-0.012,0.001
0.002,-0.010,0.002
0.001,-0.010,0.003
0.001,-0.011,0.002
0.002,-0.011,0.001
0.003,-0.010,0.001
0.003,-0.012,0.001
0.003,-0.014,0.001
0.002,-0.014,0.001
0.001,-0.013,0.002
0.000,-0.011,0.002
-0.002,-0.009,0.003
-0.003,-0.009,0.002
-0.003,-0.008,0.002
-0.002,-0.007,0.002
-0.001,-0.007,0.002
-0.001,-0.008,0.002
-0.002,-0.008,0.001
-0.001,-0.008,0.001
-0.000,-0.007,0.001
0.000,-0.005,0.002
-0.000,-0.006,0.001
-0.002,-0.007,0.001
-0.003,-0.007,0.000
-0.003,-0.007,0.000
-0.003,-0.007,0.001
-0.002,-0.007,0.001
-0.001,-0.007,0.000
-0.001,-0.007,0.000
-0.000,-0.008,0.000
-0.001,-0.007,0.001
-0.001,-0.007,0.002
-0.001,-0.007,0.002
-0.000,-0.006,0.002
0.000,-0.005,0.002
0.001,-0.004,0.002
0.003,-0.002,0.003
0.006,-0.001,0.003
0.007,-0.000,0.004
0.007,-0.001,0.004
0.007,-0.002,0.004
0.009,-0.002,0.004
0.010,-0.003,0.004
0.011,-0.003,0.004
0.010,-0.002,0.003
0.009,-0.001,0.003
0.009,0.000,0.003
0.010,0.001,0.003
0.010,0.001,0.003
0.010,0.000,0.002
0.010,0.000,0.001
0.010,0.001,0.001
0.011,0.003,0.001
0.011,0.003,0.002
0.011,0.002,0.002
0.010,0.001,0.002
0.010,0.002,0.001
0.010,0.003,0.000
0.009,0.003,0.000
0.009,0.003,0.000
0.008,0.003,0.001
0.007,0.004,0.001
0.008,0.004,0.002
0.008,0.003,0.002
0.008,0.003,0.001
0.008,0.003,0.000
0.008,0.003,-0.000
0.009,0.001,-0.000
0.011,-0.000,-0.001
0.012,-0.001,-0.001
0.011,-0.000,-0.000
0.011,0.000,0.000
0.011,0.001,0.001
0.011,0.003,0.000
0.011,0.003,-0.001
0.011,0.004,-0.001
0.012,0.004,-0.001
0.014,0.004,-0.001
0.015,0.005,-0.001
0.016,0.007,-0.001
0.017,0.007,-0.000
0.017,0.007,0.000
0.017,0.006,-0.001
0.016,0.006,-0.001
0.016,0.007,-0.001
0.017,0.008,0.001
0.017,0.008,0.001
0.016,0.008,0.000
0.016,0.009,-0.001
0.015,0.009,-0.001
0.013,0.009,0.000
0.012,0.009,-0.000
0.013,0.009,-0.001
0.013,0.009,-0.003
0.013,0.009,-0.002
0.012,0.008,-0.001
0.012,0.008,-0.001
0.012,0.009,-0.001
0.012,0.010,-0.001
0.011,0.010,-0.002
0.009,0.009,-0.002
0.007,0.008,-0.003
0.007,0.007,-0.003
0.007,0.005,-0.004
0.007,0.004,-0.004
0.006,0.003,-0.003
0.005,0.002,-0.003
0.005,0.001,-0.005
0.005,0.001,-0.006
0.005,0.002,-0.005
0.005,0.002,-0.004
0.004,0.002,-0.003
0.004,0.001,-0.003
0.004,-0.000,-0.003
0.004,-0.000,-0.003
0.005,-0.000,-0.003
0.006,-0.000,-0.003
0.007,-0.001,-0.003
0.007,-0.001,-0.003
0.006,-0.001,-0.001
0.007,-0.001,-0.001
0.008,-0.001,-0.002
0.008,-0.002,-0.003
0.008,-0.003,-0.003
0.007,-0.005,-0.003
0.007,-0.006,-0.003
0.007,-0.006,-0.004
0.007,-0.006,-0.004
0.007,-0.006,-0.003
0.008,-0.007,-0.002
0.009,-0.008,-0.002
0.011,-0.008,-0.002
0.010,-0.007,-0.001
0.010,-0.005,-0.001
0.008,-0.004,-0.001
0.007,-0.003,-0.003
0.006,-0.002,-0.004
0.005,-0.001,-0.003
0.004,0.000,-0.003
0.005,0.001,-0.002
0.006,0.002,-0.002
0.007,0.003,-0.001
0.008,0.003,-0.001
0.008,0.002,-0.000
0.008,0.001,-0.000
0.009,0.002,0.000
0.009,0.003,0.000
0.009,0.002,0.001
0.008,0.000,0.001
0.007,-0.001,0.000
0.007,-0.000,-0.001
0.007,-0.000,-0.001
0.007,-0.001,-0.001
0.005,-0.001,-0.000
0.003,-0.001,-0.001
0.003,0.000,-0.001
0.005,0.001,-0.001
0.006,0.001,-0.000
0.005,0.001,-0.001
0.005,0.001,-0.001
0.004,0.001,-0.002
0.004,0.001,-0.001
0.005,0.001,-0.000
0.005,0.002,0.001
0.006,0.001,0.001
0.007,0.000,0.001
0.007,-0.001,-0.000
0.007,-0.003,-0.001
0.007,-0.003,-0.001
0.008,-0.004,-0.000
0.009,-0.005,-0.000
0.009,-0.007,-0.000
0.009,-0.009,0.000
0.009,-0.012,-0.000
0.010,-0.013,-0.001
0.010,-0.014,-0.003
0.010,-0.013,-0.003
0.010,-0.012,-0.001
0.010,-0.012,-0.000
0.009,-0.013,-0.001
0.009,-0.013,-0.003
0.009,-0.013,-0.003
0.009,-0.013,-0.003
0.010,-0.012,-0.002
0.009,-0.012,-0.002
0.008,-0.013,-0.002
0.007,-0.013,-0.001
0.007,-0.013,-0.000
0.008,-0.012,-0.001
0.008,-0.010,-0.001
0.008,-0.010,-0.001
0.007,-0.010,-0.001
0.006,-0.010,0.000
0.005,-0.009,0.000
0.004,-0.010,0.000
0.004,-0.010,0.000
0.005,-0.011,0.000
0.007,-0.010,0.000
0.006,-0.010,-0.000
0.004,-0.010,-0.001
0.002,-0.011,-0.002
0.001,-0.012,-0.003
0.001,-0.013,-0.003
0.001,-0.013,-0.003
0.001,-0.013,-0.003
0.002,-0.012,-0.004
0.003,-0.011,-0.004
0.003,-0.010,-0.004
0.003,-0.009,-0.003
0.004,-0.008,-0.003
0.006,-0.007,-0.004
0.007,-0.006,-0.004
0.008,-0.005,-0.003
0.009,-0.004,-0.002
0.009,-0.002,-0.002
0.009,-0.000,-0.003
0.009,0.000,-0.003
0.010,0.000,-0.002
0.009,0.000,-0.001
0.008,0.001,-0.001
0.006,0.001,-0.001
0.005,0.002,-0.001
0.005,0.003,-0.001
0.005,0.004,-0.002
0.005,0.005,-0.002
0.005,0.005,-0.001
0.005,0.005,-0.001
0.004,0.004,-0.001
0.003,0.003,-0.002
0.003,0.003,-0.003
0.003,0.003,-0.003
0.004,0.003,-0.003
0.003,0.003,-0.003
0.002,0.005,-0.003
0.002,0.006,-0.003
0.002,0.007,-0.003
0.002,0.007,-0.003
0.001,0.006,-0.003
0.001,0.006,-0.003
0.001,0.007,-0.003
0.001,0.007,-0.003
0.000,0.008,-0.004
0.000,0.009,-0.004
0.001,0.009,-0.003
0.002,0.007,-0.002
0.003,0.007,-0.002
0.003,0.006,-0.003
0.004,0.007,-0.004
0.004,0.007,-0.004
0.003,0.007,-0.003
0.003,0.007,-0.002
0.002,0.008,-0.003
0.002,0.008,-0.002
0.001,0.008,-0.002
-0.001,0.007,-0.003
-0.001,0.006,-0.003
0.000,0.005,-0.002
0.001,0.005,-0.001
0.001,0.006,-0.000
0.001,0.007,-0.000
0.001,0.006,-0.001
0.003,0.004,-0.001
0.004,0.002,-0.001
0.005,0.001,-0.002
0.005,0.002,-0.004
0.005,0.002,-0.005
0.005,0.003,-0.005
0.005,0.002,-0.004
0.005,0.002,-0.004
0.005,0.002,-0.004
0.004,0.002,-0.003
0.003,0.003,-0.003
0.003,0.004,-0.003
0.004,0.005,-0.005
0.003,0.004,-0.005
0.003,0.005,-0.004
0.003,0.007,-0.003
0.004,0.010,-0.002
0.005,0.012,-0.002
0.005,0.011,-0.001
0.005,0.011,-0.001
0.005,0.012,-0.001
0.004,0.014,-0.001
0.003,0.014,-0.001
0.001,0.014,-0.001
0.001,0.013,-0.001
0.001,0.013,-0.002
0.002,0.013,-0.002
0.002,0.014,-0.003
0.003,0.014,-0.003
0.003,0.015,-0.003
0.003,0.014,-0.003
0.003,0.014,-0.002
0.003,0.014,-0.001
0.003,0.013,-0.002
0.003,0.011,-0.003
0.004,0.010,-0.005
0.005,0.010,-0.005
0.005,0.010,-0.005
0.004,0.010,-0.005
0.004,0.009,-0.004
0.004,0.009,-0.004
0.004,0.010,-0.004
0.003,0.010,-0.004
0.003,0.009,-0.004
0.002,0.009,-0.005
0.002,0.009,-0.005
0.001,0.011,-0.006
0.000,0.013,-0.006
0.000,0.013,-0.005
-0.000,0.012,-0.004
-0.001,0.012,-0.003
-0.001,0.013,-0.003
-0.001,0.013,-0.005
-0.002,0.012,-0.006
-0.002,0.012,-0.006
-0.003,0.013,-0.005
-0.003,0.013,-0.005
-0.003,0.012,-0.005
-0.003,0.011,-0.005
-0.003,0.011,-0.005
-0.003,0.010,-0.005
-0.003,0.010,-0.006
-0.001,0.008,-0.007
0.000,0.005,-0.007
0.001,0.003,-0.007
0.001,0.002,-0.006
0.000,0.001,-0.004
-0.000,0.000,-0.004
-0.001,-0.001,-0.005
-0.001,-0.003,-0.005
-0.002,-0.004,-0.006
-0.002,-0.006,-0.006
-0.002,-0.007,-0.006
-0.003,-0.006,-0.005
-0.005,-0.004,-0.004
-0.007,-0.003,-0.003
-0.008,-0.003,-0.002
-0.009,-0.003,-0.003
-0.011,-0.002,-0.003
-0.012,-0.001,-0.002
-0.012,-0.001,-0.001
-0.012,0.000,0.000
-0.014,0.002,0.001
-0.016,0.003,0.000
-0.016,0.003,0.000
-0.016,0.003,-0.000
-0.015,0.002,-0.001
-0.016,0.002,-0.001
-0.017,0.002,-0.001
-0.017,0.001,-0.001
-0.016,0.001,0.000
-0.015,0.001,0.000
-0.015,0.000,0.000
-0.015,-0.001,0.000
-0.014,-0.002,0.000
-0.014,-0.001,-0.000
-0.014,-0.001,-0.000
-0.014,-0.000,0.000
-0.012,-0.000,0.001
-0.011,0.000,0.002
-0.010,0.001,0.002
-0.009,0.002,0.002
-0.007,0.004,0.002
-0.006,0.006,0.003
-0.005,0.007,0.004
-0.005,0.007,0.004
-0.006,0.007,0.005
-0.006,0.007,0.007
-0.007,0.008,0.008
-0.007,0.008,0.008
-0.007,0.008,0.006
-0.007,0.008,0.005
-0.007,0.008,0.005
-0.007,0.009,0.005
-0.007,0.009,0.007
-0.007,0.010,0.007
-0.008,0.010,0.006
-0.008,0.010,0.006
-0.008,0.010,0.006
-0.008,0.010,0.006
-0.008,0.010,0.007
-0.009,0.011,0.007
-0.008,0.010,0.007
-0.007,0.010,0.007
-0.007,0.010,0.007
-0.009,0.010,0.007
-0.009,0.009,0.007
-0.008,0.008,0.007
-0.007,0.007,0.007
-0.007,0.006,0.006
-0.009,0.007,0.006
-0.009,0.007,0.007
-0.008,0.006,0.007
-0.007,0.005,0.007
-0.007,0.004,0.006
-0.007,0.003,0.005
-0.007,0.003,0.004
-0.007,0.002,0.004
-0.007,0.002,0.004
-0.008,0.001,0.005
-0.008,0.001,0.005
-0.008,0.002,0.006
-0.009,0.002,0.006
-0.009,0.001,0.007
-0.009,0.000,0.007
-0.010,-0.000,0.007
-0.010,0.000,0.007
-0.011,0.000,0.007
-0.012,0.000,0.007
-0.012,0.000,0.007
-0.012,0.000,0.008
-0.012,0.001,0.009
-0.012,0.000,0.009
-0.010,-0.001,0.009
-0.010,-0.002,0.009
-0.010,-0.002,0.008
-0.010,-0.002,0.007
-0.011,-0.003,0.006
-0.012,-0.003,0.005
-0.012,-0.003,0.005
-0.012,-0.002,0.005
-0.012,-0.001,0.006
-0.013,0.001,0.007
-0.013,0.002,0.008
-0.013,0.002,0.009
-0.012,0.002,0.009
-0.011,0.001,0.009
-0.010,0.001,0.009
-0.010,0.002,0.009
-0.011,0.002,0.009
-0.011,0.003,0.009
-0.011,0.003,0.010
-0.010,0.002,0.010
-0.009,0.001,0.009
-0.008,0.000,0.009
-0.009,0.000,0.009
-0.010,0.000,0.010
-0.009,-0.000,0.010
-0.009,-0.001,0.009
-0.008,-0.001,0.008
-0.008,-0.001,0.008
-0.009,-0.002,0.009
-0.010,-0.004,0.010
-0.010,-0.004,0.010
-0.010,-0.004,0.009
-0.010,-0.004,0.008
-0.010,-0.004,0.008
-0.010,-0.004,0.008
-0.010,-0.003,0.009
-0.010,-0.003,0.008
-0.010,-0.003,0.007
-0.011,-0.002,0.007
-0.011,-0.001,0.007
-0.010,0.000,0.008
-0.010,0.001,0.008
-0.009,0.001,0.007
-0.007,0.000,0.005
-0.006,-0.000,0.005
-0.006,0.000,0.004
-0.006,0.000,0.004
-0.006,-0.000,0.005
-0.006,-0.001,0.005
-0.006,-0.003,0.004
-0.005,-0.003,0.002
-0.005,-0.004,0.001
-0.005,-0.005,0.003
-0.005,-0.005,0.004
-0.005,-0.006,0.004
-0.005,-0.006,0.003
-0.004,-0.006,0.002
-0.004,-0.007,0.001
-0.004,-0.007,0.001
-0.004,-0.007,0.001
-0.004,-0.007,0.001
-0.003,-0.007,0.001
-0.003,-0.007,0.001
-0.002,-0.008,0.000
-0.001,-0.008,0.000
-0.000,-0.009,0.000
-0.000,-0.009,0.000
-0.001,-0.009,0.000
-0.001,-0.009,0.000
-0.001,-0.009,0.001
-0.000,-0.010,0.001
-0.000,-0.011,0.001
-0.001,-0.011,0.000
-0.001,-0.010,0.000
-0.001,-0.010,0.000
0.001,-0.010,-0.001
0.002,-0.011,-0.001
0.002,-0.012,-0.000
0.002,-0.011,0.000
0.003,-0.010,0.000
0.003,-0.009,0.000
0.003,-0.008,-0.000
0.003,-0.007,-0.000
0.003,-0.007,0.000
0.003,-0.006,0.001
0.004,-0.004,0.001
0.004,-0.003,0.001
0.003,-0.003,0.001
0.003,-0.004,0.000
0.003,-0.005,0.001
0.002,-0.007,0.001
0.002,-0.007,0.001
0.002,-0.007,0.000
0.002,-0.006,-0.001
0.002,-0.006,-0.001
0.001,-0.006,0.000
0.001,-0.005,0.001
0.000,-0.005,0.001
0.000,-0.005,0.001
0.001,-0.005,0.001
0.001,-0.003,0.001
0.000,-0.003,0.001
0.001,-0.003,0.001
0.001,-0.003,0.002
0.003,-0.003,0.002
0.004,-0.002,0.003
0.004,-0.002,0.002
0.004,-0.003,0.001
0.003,-0.002,0.001
0.003,-0.001,0.001
0.003,-0.000,0.002
0.003,-0.000,0.002
0.003,-0.001,0.003
0.003,-0.001,0.003
0.003,-0.000,0.003
0.004,0.000,0.003
0.005,0.000,0.003
0.005,0.001,0.003
0.006,0.001,0.003
0.005,0.002,0.003
0.005,0.002,0.005
0.005,0.002,0.006
0.005,0.002,0.006
0.005,0.003,0.004
0.006,0.003,0.002
0.006,0.002,0.001
0.007,0.001,0.001
0.007,-0.000,0.002
0.007,-0.000,0.001
0.006,-0.001,0.000
0.005,-0.002,-0.001
0.005,-0.003,-0.001
0.005,-0.002,-0.000
0.005,-0.002,-0.001
0.004,-0.003,-0.001
0.003,-0.004,-0.001
0.003,-0.004,-0.001
0.003,-0.003,0.001
0.002,-0.003,0.004
0.001,-0.004,0.007
0.000,-0.005,0.011
0.001,-0.006,0.014
0.001,-0.005,0.015
0.001,-0.004,0.012
0.001,-0.003,0.007
0.002,-0.001,0.001
0.004,0.001,-0.004
0.006,0.002,-0.007
0.007,0.003,-0.007
0.006,0.003,-0.004
0.003,0.004,0.002
0.001,0.003,0.008
0.000,0.001,0.011
0.000,-0.002,0.007
0.002,-0.006,-0.003
0.003,-0.009,-0.014
0.001,-0.011,-0.019
-0.002,-0.011,-0.016
-0.007,-0.010,-0.008
-0.011,-0.007,0.001
-0.010,-0.005,0.004
-0.006,-0.005,0.004
0.000,-0.006,0.005
0.006,-0.006,0.006
0.008,-0.005,0.007
0.006,-0.006,0.003
0.001,-0.007,-0.005
-0.004,-0.009,-0.012
-0.008,-0.009,-0.011
-0.009,-0.007,-0.003
-0.006,-0.004,0.008
-0.002,-0.002,0.014
0.001,-0.004,0.010
0.001,-0.010,0.003
0.001,-0.016,-0.003
-0.001,-0.022,-0.001
-0.004,-0.024,0.002
-0.009,-0.024,0.003
-0.012,-0.022,0.000
-0.013,-0.018,-0.001
-0.011,-0.013,0.001
-0.007,-0.009,0.005
-0.000,-0.005,0.005
0.004,-0.003,0.001
0.003,-0.003,-0.005
-0.004,-0.003,-0.008
-0.010,-0.000,-0.004
-0.012,0.003,0.001
-0.010,0.004,0.004
-0.006,0.001,0.001
-0.003,-0.003,-0.005
-0.002,-0.008,-0.006
-0.005,-0.009,0.005
-0.012,-0.009,0.023
-0.020,-0.009,0.034
-0.025,-0.011,0.024
-0.023,-0.014,-0.002
-0.015,-0.018,-0.031
-0.006,-0.019,-0.043
0.001,-0.013,-0.036
0.006,-0.002,-0.021
0.007,0.008,-0.010
0.006,0.010,-0.005
0.003,0.004,-0.002
0.002,-0.005,0.004
0.006,-0.013,0.008
0.011,-0.020,0.004
0.012,-0.027,-0.007
0.004,-0.033,-0.018
-0.012,-0.035,-0.019
-0.026,-0.030,-0.012
-0.029,-0.022,-0.005
-0.019,-0.016,-0.003
-0.004,-0.015,-0.001
0.005,-0.018,0.006
0.007,-0.020,0.020
0.003,-0.019,0.031
-0.001,-0.016,0.033
-0.002,-0.015,0.026
-0.002,-0.017,0.020
-0.001,-0.018,0.018
0.002,-0.014,0.016
0.003,-0.007,0.005
0.002,-0.001,-0.014
-0.001,-0.000,-0.031
-0.001,-0.003,-0.034
0.002,-0.008,-0.021
0.007,-0.010,-0.002
0.007,-0.011,0.009
0.001,-0.011,0.008
-0.010,-0.010,0.003
-0.019,-0.008,0.000
-0.022,-0.007,-0.003
-0.016,-0.007,-0.012
-0.006,-0.007,-0.025
0.000,-0.004,-0.030
0.000,0.003,-0.018
-0.001,0.013,0.004
0.004,0.022,0.017
0.016,0.024,0.010
0.028,0.015,-0.005
0.033,-0.000,-0.010
0.032,-0.012,-0.002
0.028,-0.014,0.004
0.023,-0.008,-0.007
0.017,-0.005,-0.033
0.008,-0.008,-0.052
-0.001,-0.014,-0.046
-0.004,-0.016,-0.021
-0.001,-0.014,0.000
0.004,-0.012,0.006
0.006,-0.015,0.001
0.005,-0.017,-0.001
0.009,-0.015,0.008
0.018,-0.010,0.018
0.026,-0.009,0.016
0.026,-0.011,0.004
0.016,-0.013,-0.008
0.004,-0.007,-0.007
0.001,0.005,0.001
0.010,0.018,0.005
0.021,0.023,-0.004
0.024,0.020,-0.022
0.015,0.015,-0.032
-0.001,0.013,-0.023
-0.018,0.014,0.005
-0.033,0.014,0.039
-0.042,0.008,0.065
-0.041,-0.003,0.072
-0.029,-0.014,0.057
-0.011,-0.019,0.029
0.003,-0.016,0.003
0.007,-0.005,-0.014
0.001,0.012,-0.019
-0.009,0.027,-0.014
-0.013,0.033,-0.003
-0.008,0.029,0.006
0.006,0.025,0.011
0.025,0.028,0.008
0.041,0.038,-0.005
0.048,0.045,-0.031
0.042,0.046,-0.073
0.031,0.040,-0.129
0.023,0.032,-0.186
0.022,0.026,-0.223
0.031,0.023,-0.237
0.044,0.023,-0.236
0.060,0.022,-0.237
0.070,0.014,-0.243
0.071,-0.003,-0.248
0.065,-0.029,-0.246
0.058,-0.057,-0.246
0.056,-0.083,-0.263
0.058,-0.104,-0.296
0.058,-0.120,-0.322
0.050,-0.126,-0.317
0.037,-0.118,-0.276
0.029,-0.103,-0.212
0.032,-0.097,-0.138
0.035,-0.115,-0.053
0.026,-0.149,0.041
0.004,-0.181,0.126
-0.018,-0.195,0.178
-0.031,-0.196,0.191
-0.042,-0.193,0.191
-0.059,-0.188,0.210
-0.078,-0.167,0.255
-0.089,-0.122,0.314
-0.092,-0.063,0.364
-0.092,-0.008,0.389
-0.088,0.032,0.389
-0.069,0.059,0.373
-0.037,0.078,0.350
-0.006,0.092,0.323
-0.000,0.102,0.291
-0.023,0.115,0.256
-0.057,0.135,0.219
-0.077,0.160,0.173
-0.071,0.182,0.098
-0.041,0.198,-0.029
-0.001,0.209,-0.201
0.031,0.213,-0.373
0.041,0.207,-0.489
0.025,0.195,-0.516
-0.007,0.179,-0.473
-0.037,0.156,-0.415
-0.044,0.121,-0.397
-0.019,0.073,-0.444
0.033,0.022,-0.529
0.093,-0.026,-0.604
0.132,-0.072,-0.626
0.128,-0.120,-0.576
0.079,-0.167,-0.468
0.010,-0.210,-0.327
-0.032,-0.248,-0.199
-0.003,-0.277,-0.139
0.108,-0.296,-0.192
0.262,-0.300,-0.349
0.390,-0.294,-0.518
0.428,-0.289,-0.563
0.356,-0.287,-0.410
0.209,-0.284,-0.111
0.058,-0.284,0.210
-0.038,-0.303,0.469
-0.064,-0.351,0.655
-0.041,-0.410,0.764
0.005,-0.439,0.747
0.044,-0.422,0.589
0.025,-0.378,0.415
-0.106,-0.330,0.437
-0.340,-0.267,0.764
-0.566,-0.155,1.275
-0.655,-0.007,1.732
-0.573,0.112,1.982
-0.408,0.162,2.036
-0.266,0.188,1.949
-0.175,0.278,1.700
-0.114,0.452,1.223
-0.083,0.641,0.550
-0.110,0.780,-0.123
-0.188,0.896,-0.531
-0.248,1.048,-0.534
-0.218,1.221,-0.251
-0.094,1.317,0.004
0.061,1.243,-0.034
0.177,1.003,-0.366
0.218,0.678,-0.752
0.176,0.360,-0.994
0.065,0.108,-1.154
-0.077,-0.063,-1.438
-0.200,-0.175,-1.888
-0.260,-0.252,-2.259
-0.214,-0.277,-2.274
